state,action,reward,next state 
"[148.78988647460938, 199.1444091796875, -0.004548473283648491, 26.352227260043804, 0.0]",0.0,"[0.8, 1.314631919865712, -0.0033100128173828127, 2.111321907048329]","[186.4447479248047, 199.14920043945312, -0.004546336829662323, 26.292638397314235, 0.0]"
"[186.4447479248047, 199.14920043945312, -0.004546336829662323, 26.292638397314235, 0.0]",1,"[0.8, 1.257746259241614, -0.003205680847167969, 2.0545405783944464]","[221.0295867919922, 199.15054321289062, -0.004550113808363676, 25.15492518483228, 0.0]"
"[221.0295867919922, 199.15054321289062, -0.004550113808363676, 25.15492518483228, 0.0]",0.0,"[0.8, 1.257226130499812, -0.0033886909484863283, 2.0538374395513257]","[255.99542236328125, 199.1545867919922, -0.004545803181827068, 25.14452260999624, 0.0]"
"[255.99542236328125, 199.1545867919922, -0.004545803181827068, 25.14452260999624, 0.0]",0.0,"[0.8, 1.2602772368373798, -0.0033885955810546878, 2.056888641256325]","[292.01031494140625, 199.1565704345703, -0.004547939170151949, 25.205544736747594, 1.0]"
"[292.01031494140625, 199.1565704345703, -0.004547939170151949, 25.205544736747594, 1.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[313.8624267578125, 199.15823364257812, -0.004529933910816908, 0.0, 0.0]"
"[313.8624267578125, 199.15823364257812, -0.004529933910816908, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[313.8624267578125, 199.15823364257812, -0.004529933910816908, 0.0, 0.0]"
"[313.8624267578125, 199.15823364257812, -0.004529933910816908, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[313.8624267578125, 199.15823364257812, -0.004529933910816908, 0.0, 0.0]"
"[313.8624267578125, 199.15823364257812, -0.004529933910816908, 0.0, 0.0]",3,"[0.8, 0.4468267274734558, -0.04192299842834473, 1.2049037290451112]","[314.70709228515625, 199.15809631347656, -0.006162700708955526, 8.936534549469116, 0.0]"
"[314.70709228515625, 199.15809631347656, -0.006162700708955526, 8.936534549469116, 0.0]",0.0,"[0.8, 1.1599281374343806, -0.00019177282229065895, 1.95973636461209]","[334.8031921386719, 209.65284729003906, -0.004571933764964342, 23.19856274868761, 0.0]"
"[334.8031921386719, 209.65284729003906, -0.004571933764964342, 23.19856274868761, 0.0]",2,"[0.8, 1.1581795708573424, -0.0002597150392830372, 1.9579198558180593]","[334.75396728515625, 242.7889404296875, -0.00454572681337595, 23.163591417146847, 0.0]"
"[334.75396728515625, 242.7889404296875, -0.00454572681337595, 23.163591417146847, 0.0]",2,"[0.8, 1.1581732776064475, -0.0005204280838370323, 1.9576528495226104]","[334.733154296875, 276.2436218261719, -0.004545535892248154, 23.16346555212895, 0.0]"
"[334.733154296875, 276.2436218261719, -0.004545535892248154, 23.16346555212895, 0.0]",2,"[0.8, 0.0029011333447702403, -0.013340492248535157, 0.7895606410962351]","[334.6867370605469, 307.1131896972656, 0.00018037795962300152, 0.058022666895404806, 0.0]"
"[334.6867370605469, 307.1131896972656, 0.00018037795962300152, 0.058022666895404806, 0.0]",5,"[0.8, 5.5129585294055906e-08, -4.1350091350977894e-09, 0.8000000509945762]","[334.6865539550781, 307.1219787597656, -0.004700527060776949, 1.102591705881118e-06, 0.0]"
"[334.6865539550781, 307.1219787597656, -0.004700527060776949, 1.102591705881118e-06, 0.0]",5,"[0.8, 2.060814401995341e-07, -5.065825916972244e-08, 0.800000155423181]","[334.6865539550781, 307.1219787597656, -0.004700527060776949, 4.121628803990682e-06, 0.0]"
"[334.6865539550781, 307.1219787597656, -0.004700527060776949, 4.121628803990682e-06, 0.0]",5,"[0.8, 2.4058868772580847e-08, -1.1109545994258952e-08, 0.8000000129493228]","[334.6865539550781, 307.1219787597656, -0.004700527060776949, 4.811773754516169e-07, 0.0]"
"[334.6865539550781, 307.1219787597656, -0.004700527060776949, 4.811773754516169e-07, 0.0]",5,"[0.8, 1.71835518097685e-07, -1.687749318080023e-09, 0.8000001701477688]","[334.6865539550781, 307.1219787597656, -0.004700527060776949, 3.4367103619537e-06, 0.0]"
"[334.6865539550781, 307.1219787597656, -0.004700527060776949, 3.4367103619537e-06, 0.0]",5,"[0.8, 0.7936336450489183, -0.00039727985858917236, 1.5932363651903292]","[334.71734619140625, 314.759765625, -0.004744892008602619, 15.872672900978365, 0.0]"
"[334.71734619140625, 314.759765625, -0.004744892008602619, 15.872672900978365, 0.0]",1,"[0.8, 1.1142064023619154, -0.0021440505981445315, 1.912062351763771]","[354.1131286621094, 330.58343505859375, -0.004592227749526501, 22.284128047238305, 0.0]"
"[354.1131286621094, 330.58343505859375, -0.004592227749526501, 22.284128047238305, 0.0]",1,"[0.8, 1.027871961350174, -0.07639312744140625, 1.7514788339087677]","[385.8029479980469, 330.2652282714844, -0.005089282989501953, 20.557439227003478, 0.0]"
"[385.8029479980469, 330.2652282714844, -0.005089282989501953, 20.557439227003478, 0.0]",1,"[0.8, 1.1028963406574548, -0.000139123247936368, 1.9027572174095184]","[396.3409729003906, 305.47308349609375, -0.00449369428679347, 22.057926813149095, 0.0]"
"[396.3409729003906, 305.47308349609375, -0.00449369428679347, 22.057926813149095, 0.0]",1,"[0.8, -0.2, -4.0014274418354034e-06, 0.5999959985725583]","[396.3193664550781, 235.51516723632812, -0.004581622779369354, 66.81820369576745, 0.0]"
"[396.3193664550781, 235.51516723632812, -0.004581622779369354, 66.81820369576745, 0.0]",0.0,"[0.8, -0.2, -6.787516176700593e-05, 0.599932124838233]","[396.29840087890625, 136.20790100097656, -0.004581241402775049, 66.82229652509201, 0.0]"
"[396.29840087890625, 136.20790100097656, -0.004581241402775049, 66.82229652509201, 0.0]",2,"[0.8, 2.176526105056512, -1.2163445353507995e-05, 2.9765139416111586]","[396.34124755859375, 41.86402893066406, -0.0031952857971191406, 43.53052210113024, 0.0]"
"[396.34124755859375, 41.86402893066406, -0.0031952857971191406, 43.53052210113024, 0.0]",0.0,"[0.8, 1.9086171736253474, -0.002080535888671875, 2.7065366377366757]","[384.4652404785156, -2.0000832080841064, -0.005296306684613228, 38.172343472506945, 0.0]"
"[384.4652404785156, -2.0000832080841064, -0.005296306684613228, 38.172343472506945, 0.0]",1,"[0.8, 0.0, -0.0, 0.8]","[358.5715637207031, -1.993914246559143, -0.004658374469727278, 0.0, 0.0]"
"[358.5715637207031, -1.993914246559143, -0.004658374469727278, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[358.5715637207031, -1.993914246559143, -0.004658374469727278, 0.0, 0.0]"
"[358.5715637207031, -1.993914246559143, -0.004658374469727278, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[358.5715637207031, -1.993914246559143, -0.004658374469727278, 0.0, 0.0]"
"[358.5715637207031, -1.993914246559143, -0.004658374469727278, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[358.5715637207031, -1.993914246559143, -0.004658374469727278, 0.0, 0.0]"
"[358.5715637207031, -1.993914246559143, -0.004658374469727278, 0.0, 0.0]",3,"[0.8, 1.9219960112203243, -0.10301361083984376, 2.6189824003804807]","[335.9349670410156, 3.502852201461792, -0.00545843131840229, 38.439920224406485, 0.0]"
"[335.9349670410156, 3.502852201461792, -0.00545843131840229, 38.439920224406485, 0.0]",1,"[0.8, 3.555563854036576e-05, -6.629772997257532e-09, 0.8000355490087674]","[334.8771057128906, 36.20028305053711, -0.004650554619729519, 0.0007111127708073152, 0.0]"
"[334.8771057128906, 36.20028305053711, -0.004650554619729519, 0.0007111127708073152, 0.0]",4,"[0.8, 0.14811455384003017, -0.00019531611353158952, 0.9479192377264987]","[334.8768310546875, 36.32448959350586, -0.0054052541963756084, 2.962291076800603, 0.0]"
"[334.8768310546875, 36.32448959350586, -0.0054052541963756084, 2.962291076800603, 0.0]",2,"[0.8, 1.933305974927227, -0.004535484313964844, 2.728770490613262]","[321.6796569824219, 55.54989242553711, -0.004438037984073162, 38.66611949854454, 0.0]"
"[321.6796569824219, 55.54989242553711, -0.004438037984073162, 38.66611949854454, 0.0]",2,"[0.8, 1.9410213673130228, -5.7220458984375e-07, 2.741020795108433]","[266.15484619140625, 55.478782653808594, -0.0045544239692389965, 38.82042734626045, 0.0]"
"[266.15484619140625, 55.478782653808594, -0.0045544239692389965, 38.82042734626045, 0.0]",0.0,"[0.8, 1.9410212357194823, -3.814697265625e-07, 2.741020854249756]","[206.30807495117188, 55.48649215698242, -0.004554386250674725, 38.820424714389645, 0.0]"
"[206.30807495117188, 55.48649215698242, -0.004554386250674725, 38.820424714389645, 0.0]",0.0,"[0.8, 2.9719542304274724e-06, -2.766257239272818e-07, 0.8000026953285065]","[178.30087280273438, 55.48910140991211, -0.004695796873420477, 5.9439084608549446e-05, 0.0]"
"[178.30087280273438, 55.48910140991211, -0.004695796873420477, 5.9439084608549446e-05, 0.0]",5,"[0.8, 2.3176730240216806e-07, -8.820742891657573e-09, 0.8000002229465596]","[178.3008575439453, 55.48910140991211, -0.004700260236859322, 4.635346048043361e-06, 0.0]"
"[178.3008575439453, 55.48910140991211, -0.004700260236859322, 4.635346048043361e-06, 0.0]",5,"[0.8, 1.2706904459562185e-07, -8.308331800321866e-11, 0.8000001269859613]","[178.3008575439453, 55.48910140991211, -0.004700260236859322, 2.541380891912437e-06, 0.0]"
"[178.3008575439453, 55.48910140991211, -0.004700260236859322, 2.541380891912437e-06, 0.0]",5,"[0.8, 2.1973047981202816e-07, -3.366452716591084e-10, 0.8000002193938346]","[178.3008575439453, 55.48910140991211, -0.004700260236859322, 4.394609596240563e-06, 0.0]"
"[178.3008575439453, 55.48910140991211, -0.004700260236859322, 4.394609596240563e-06, 0.0]",5,"[0.8, 1.8888103309093584e-07, -2.0706654169089235e-10, 0.8000001886739666]","[178.3008575439453, 55.48910140991211, -0.004700260236859322, 3.7776206618187166e-06, 0.0]"
"[178.3008575439453, 55.48910140991211, -0.004700260236859322, 3.7776206618187166e-06, 0.0]",5,"[0.8, 0.7997973988993898, -0.004937934875488281, 1.5948594640239016]","[169.71856689453125, 55.49064254760742, -0.004416103474795818, 15.995947977987795, 0.0]"
"[169.71856689453125, 55.49064254760742, -0.004416103474795818, 15.995947977987795, 0.0]",0.0,"[0.8, 1.597696234705475, -0.0129425048828125, 2.3847537298226626]","[130.98056030273438, 55.49547576904297, -0.005092144012451172, 32.18688979339304, 0.0]"
"[130.98056030273438, 55.49547576904297, -0.005092144012451172, 32.18688979339304, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[111.35001373291016, 55.49742126464844, -0.004657916724681854, 0.0, 0.0]"
"[111.35001373291016, 55.49742126464844, -0.004657916724681854, 0.0, 0.0]",3,"[0.8, 0.7438706589111058, -0.01708359718322754, 1.5267870617278785]","[100.7606430053711, 55.374393463134766, -0.004557628650218248, 14.877413178222115, 0.0]"
"[100.7606430053711, 55.374393463134766, -0.004557628650218248, 14.877413178222115, 0.0]",2,"[0.8, 1.0963289009260515, -7.241889834403991e-05, 1.8962564820277075]","[92.3673095703125, 27.343456268310547, -0.004233913496136665, 21.92657801852103, 0.0]"
"[92.3673095703125, 27.343456268310547, -0.004233913496136665, 21.92657801852103, 0.0]",1,"[0.8, 1.3188948294211862, -0.009257888793945313, 2.109636940627241]","[97.94608306884766, 2.1415066719055176, -0.004397067707031965, 26.37789658842372, 0.0]"
"[97.94608306884766, 2.1415066719055176, -0.004397067707031965, 26.37789658842372, 0.0]",2,"[0.8, 0.990667506026873, -0.0062348365783691405, 1.784432669448504]","[133.14781188964844, 1.9537169933319092, -0.004257869441062212, 19.81335012053746, 0.0]"
"[133.14781188964844, 1.9537169933319092, -0.004257869441062212, 19.81335012053746, 0.0]",4,"[0.8, 0.0, -0.0, 0.8]","[134.0817413330078, 1.9538898468017578, -0.004668674431741238, 0.0, 0.0]"
"[134.0817413330078, 1.9538898468017578, -0.004668674431741238, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[134.0817413330078, 1.9538898468017578, -0.004668674431741238, 0.0, 0.0]"
"[134.0817413330078, 1.9538898468017578, -0.004668674431741238, 0.0, 0.0]",3,"[0.8, 0.961995250401701, -0.0015816688537597656, 1.7604135815479411]","[147.771728515625, 1.9550045728683472, -0.005285510793328285, 19.239905008034018, 0.0]"
"[147.771728515625, 1.9550045728683472, -0.005285510793328285, 19.239905008034018, 0.0]",0.0,"[0.8, 1.3033725914068792, -0.0032523155212402345, 2.100120275885639]","[185.47308349609375, 1.9587323665618896, -0.004549236036837101, 26.06745182813758, 0.0]"
"[185.47308349609375, 1.9587323665618896, -0.004549236036837101, 26.06745182813758, 0.0]",0.0,"[0.8, 1.30328141985422, -0.003329753875732422, 2.0999516659784874]","[220.9099578857422, 1.9627165794372559, -0.004548320546746254, 26.065628397084396, 0.0]"
"[220.9099578857422, 1.9627165794372559, -0.004548320546746254, 26.065628397084396, 0.0]",0.0,"[0.8, 1.3002849795417157, -0.0033298492431640624, 2.096955130298552]","[258.8780517578125, 1.9667670726776123, -0.004546222742646933, 26.00569959083431, 0.0]"
"[258.8780517578125, 1.9667670726776123, -0.004546222742646933, 26.00569959083431, 0.0]",2,"[0.8, 1.3032815539296845, -0.0033296585083007813, 2.099951895421384]","[293.2302551269531, 1.9714515209197998, -0.004548358730971813, 26.06563107859369, 0.0]"
"[293.2302551269531, 1.9714515209197998, -0.004548358730971813, 26.06563107859369, 0.0]",2,"[0.8, 0.0, -0.0, 0.8]","[314.8885192871094, 1.9828776121139526, -0.00448965048417449, 0.0, 0.0]"
"[314.8885192871094, 1.9828776121139526, -0.00448965048417449, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[314.8885192871094, 1.9828776121139526, -0.00448965048417449, 0.0, 0.0]"
"[314.8885192871094, 1.9828776121139526, -0.00448965048417449, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[314.8885192871094, 1.9828776121139526, -0.00448965048417449, 0.0, 0.0]"
"[314.8885192871094, 1.9828776121139526, -0.00448965048417449, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[314.8885192871094, 1.9828776121139526, -0.00448965048417449, 0.0, 0.0]"
"[314.8885192871094, 1.9828776121139526, -0.00448965048417449, 0.0, 0.0]",3,"[0.8, 0.9065876319168251, -0.04927682876586914, 1.657310803150956]","[327.1480712890625, 1.9906758069992065, -0.00557710649445653, 18.1317526383365, 0.0]"
"[327.1480712890625, 1.9906758069992065, -0.00557710649445653, 18.1317526383365, 0.0]",0.0,"[0.8, 1.127539798915714, -0.008580398559570313, 1.9189594003561439]","[355.24908447265625, 2.0045323371887207, -0.005618152674287558, 22.55079597831428, 0.0]"
"[355.24908447265625, 2.0045323371887207, -0.005618152674287558, 22.55079597831428, 0.0]",3,"[0.8, 0.9454836143160087, -0.00019254684448242188, 1.7452910674715263]","[384.6902770996094, 2.2570533752441406, -0.005258579272776842, 18.909672286320173, 0.0]"
"[384.6902770996094, 2.2570533752441406, -0.005258579272776842, 18.909672286320173, 0.0]",0.0,"[0.8, 0.9437671123274654, -2.7232617139816284e-05, 1.7437398797103256]","[392.3620910644531, 24.781042098999023, -0.004602794535458088, 18.875342246549305, 0.0]"
"[392.3620910644531, 24.781042098999023, -0.004602794535458088, 18.875342246549305, 0.0]",2,"[0.8, 2.904217623677587, -0.0002009458839893341, 3.7040166777935974]","[392.30859375, 68.94615936279297, -0.006037120707333088, 58.08435247355173, 0.0]"
"[392.30859375, 68.94615936279297, -0.006037120707333088, 58.08435247355173, 0.0]",2,"[0.8, 2.948461034772187, -1.1167395859956741e-05, 3.748449867376327]","[392.3017578125, 154.96217346191406, -0.004572124220430851, 58.96922069544373, 0.0]"
"[392.3017578125, 154.96217346191406, -0.004572124220430851, 58.96922069544373, 0.0]",0.0,"[0.8, -0.2, -7.90134072303772e-07, 0.5999992098659277]","[392.3192138671875, 240.4449920654297, -0.005515842232853174, 77.10343353623357, 0.0]"
"[392.3192138671875, 240.4449920654297, -0.005515842232853174, 77.10343353623357, 0.0]",3,"[0.8, 2.018286242761571, -0.014450347423553467, 2.8038358953380174]","[392.2942810058594, 315.9833068847656, -0.004288577940315008, 40.36572485523142, 0.0]"
"[392.2942810058594, 315.9833068847656, -0.004288577940315008, 40.36572485523142, 0.0]",2,"[0.8, 0.0012997518892551875, -0.00026431018486619, 0.801035441704389]","[359.43408203125, 326.6169128417969, -0.002801876049488783, 0.025995037785103748, 0.0]"
"[359.43408203125, 326.6169128417969, -0.002801876049488783, 0.025995037785103748, 0.0]",4,"[0.8, 1.4523558614331236, -0.003382110595703125, 2.2489737508374206]","[340.557373046875, 326.6092529296875, -0.006233653984963894, 29.04711722866247, 0.0]"
"[340.557373046875, 326.6092529296875, -0.006233653984963894, 29.04711722866247, 0.0]",0.0,"[0.8, 2.0262955722895244, -0.0019199371337890625, 2.824375635155735]","[283.8345642089844, 326.6096496582031, -0.004555072635412216, 40.525911445790484, 0.0]"
"[283.8345642089844, 326.6096496582031, -0.004555072635412216, 40.525911445790484, 0.0]",2,"[0.8, 2.0262957884423223, -0.0019197463989257812, 2.8243760420433963]","[226.3948211669922, 326.6033935546875, -0.004555072635412216, 40.525915768846446, 0.0]"
"[226.3948211669922, 326.6033935546875, -0.004555072635412216, 40.525915768846446, 0.0]",2,"[0.8, 2.0280235091881424, -0.0019197463989257812, 2.8261037627892165]","[170.0813446044922, 326.5960388183594, -0.004555072635412216, 40.525914765440845, 0.0]"
"[170.0813446044922, 326.5960388183594, -0.004555072635412216, 40.525914765440845, 0.0]",0.0,"[0.8, 1.2673622376473508, -0.014704990386962892, 2.052657247260388]","[118.7962875366211, 326.5904541015625, -0.004083156585693359, 25.347244752947013, 0.0]"
"[118.7962875366211, 326.5904541015625, -0.004083156585693359, 25.347244752947013, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[115.2445297241211, 326.5899353027344, -0.004520740360021591, 0.0, 0.0]"
"[115.2445297241211, 326.5899353027344, -0.004520740360021591, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[115.2445297241211, 326.5899353027344, -0.004520740360021591, 0.0, 0.0]"
"[115.2445297241211, 326.5899353027344, -0.004520740360021591, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[115.2445297241211, 326.5899353027344, -0.004520740360021591, 0.0, 0.0]"
"[115.2445297241211, 326.5899353027344, -0.004520740360021591, 0.0, 0.0]",3,"[0.8, 0.02787154070979362, -0.02127371311187744, 0.8065978275979162]","[115.23300170898438, 326.5899658203125, -0.004922160878777504, 0.5574308141958724, 0.0]"
"[115.23300170898438, 326.5899658203125, -0.004922160878777504, 0.5574308141958724, 0.0]",0.0,"[0.8, 1.1866702398553737, -0.06371383666992188, 1.9229564031854518]","[95.51223754882812, 326.5862121582031, -0.005998515989631414, 23.73340479710747, 0.0]"
"[95.51223754882812, 326.5862121582031, -0.005998515989631414, 23.73340479710747, 0.0]",0.0,"[0.8, 1.8250324687577302, -0.002371406555175781, 2.622661062202554]","[46.425662994384766, 326.55810546875, -0.0045522116124629974, 36.5006493751546, 0.0]"
"[46.425662994384766, 326.55810546875, -0.0045522116124629974, 36.5006493751546, 0.0]",0.0,"[0.8, 2.0861563042673867, -0.05590278625488281, 2.830253518012504]","[1.8966994285583496, 317.6729736328125, -0.006193904671818018, 41.72312608534774, 0.0]"
